generation,pop_index,D,B,hub_radius,number_of_sections,foil_list,chord_list,pitch_list,aerial_rpm,aerial_v_inf,aquatic_rpm,aquatic_v_inf,aerial_T,aerial_Q,aerial_P,aerial_J,aerial_CT,aerial_CQ,aerial_CP,aerial_eta,FM,aerial_fitness,aerial_Q_penalty,aquatic_T,aquatic_Q,aquatic_P,aquatic_J,aquatic_CT,aquatic_CQ,aquatic_CP,aquatic_eta,cavitating_proportion,QI,aquatic_fitness,cavitation_penalty,aquatic_Q_penalty
1,10,0.254,4,0.00825,20,E63;E63;E63;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;E63;E63;E63;E63,0.0099;0.009834945712600466;0.009649245292205427;0.009357092401520242;0.00897268070325026;0.008510203860100835;0.007983855534777323;0.007407829389985073;0.00679631908842944;0.006163518292815778;0.005523620665849439;0.004890819870235775;0.004279309568680144;0.00381;0.00381;0.00381;0.00381;0.00381;0.00381;0.00381,25.088291979668682;24.970065772138053;24.632583688823352;24.10164053864035;23.403031130504818;22.562550273332537;21.605992776039272;20.5591534475408;19.447827096752896;18.297808532591333;17.134892563971878;15.984873999810313;14.873547649022411;13.826708320523938;12.870150823230677;12.029669966058394;11.331060557922862;10.800117407739862;10.462635324425158;10.344409116894528,4000.0,0.0,200.0,0.0,0.9901948018762987,0.01891840724242613,7.924523894723448,0.0,0.04369504641995021,0.0032867177957360597,0.02065105696301449,0.0,0.35289547076268135,0.35289547076268135,0.0,1.7143926717749762,0.03860313480896346,0.8085021648091736,0.0,0.03740626016520831,0.0033160635530878626,0.020835441794435392,0.0,0.0,0.2770472112873448,0.2770472112873448,0.0,0.0
1,11,0.254,3,0.00825,20,E63;E63;E63;NACA4412;E63;NACA4412;NACA4412;E63;NACA4412;NACA4412;NACA4412;E63;E63;E63;E63;NACA4412;E63;E63;NACA4412;E63,0.005758197518508883;0.012621945260725197;0.008763810416291989;0.008575725700424055;0.014744576478298178;0.013263161737811127;0.008418722197840102;0.008522237848509945;0.009666938094551956;0.009597724470516721;0.008364817589174688;0.00642017407913322;0.00980615515507709;0.015811200396933615;0.012773022267900065;0.015377404053211332;0.012059197279238446;0.00842597105123228;0.011278674811717316;0.004954688603503671,12.885929204854254;16.31731559975603;19.919634748696367;21.712934968873718;17.159716565928342;16.611835183315378;11.811835183315377;16.611835183315378;21.41183518331538;25.104594243042726;20.304594243042725;15.504594243042725;18.370848237965195;21.1905805383791;16.390580538379098;21.1905805383791;24.027315300977573;22.14709609337201;17.34709609337201;12.547096093372009,4000.0,0.0,200.0,0.0,2.376275854445662,0.05287897251691514,22.14989221180229,0.0,0.10485965344380925,0.009186727918713247,0.05772191387991557,0.0,0.4693663665200687,0.4693663665200687,0.0,4.469961248707698,0.11099335427415523,2.3246393758998356,0.0,0.0975298927429772,0.0095344851801526,0.059906937195456325,0.0,0.45,0.4056668922336137,0.22311679072848756,0.45,0.0
1,12,0.254,5,0.00825,20,NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412,0.0099;0.009564133549077349;0.009228267098154698;0.008892400647232046;0.008556534196309393;0.008220667745386743;0.00788480129446409;0.007548934843541439;0.007213068392618788;0.0068772019416961355;0.006541335490773484;0.006205469039850833;0.00586960258892818;0.005533736138005529;0.0051978696870828775;0.004862003236160225;0.004526136785237574;0.004190270334314922;0.003854403883392271;0.0035185374324696187,25.233998441334347;24.89748215852914;24.560965875723934;24.22444959291873;23.887933310113524;23.551417027308318;23.21490074450311;22.878384461697905;22.5418681788927;22.205351896087492;21.86883561328229;21.532319330477083;21.195803047671877;20.85928676486667;20.522770482061464;20.186254199256258;19.849737916451055;19.51322163364585;19.176705350840642;18.840189068035436,4000.0,0.0,200.0,0.0,1.5579455038887133,0.04226879405612927,17.705511051044752,0.0,0.06874859470396849,0.007343408768420539,0.04613999807835367,0.0,0.31171537731266974,0.31171537731266974,0.0,3.010195883442412,0.0894209220255192,1.8728274114173122,0.0,0.06567933485606112,0.007681382920836888,0.04826355230702255,0.0,0.3,0.2782684036726947,0.19478788257088625,0.3,0.0
1,13,0.254,5,0.00825,20,NACA4412;E63;E63;NACA4412;NACA4412;E63;NACA4412;NACA4412;E63;NACA4412;NACA4412;NACA4412;NACA4412;E63;NACA4412;E63;NACA4412;NACA4412;NACA4412;E63,0.0099;0.009138988919667591;0.008419113573407203;0.007740373961218836;0.007102770083102494;0.006506301939058173;0.005950969529085874;0.005436772853185596;0.004963711911357341;0.004531786703601109;0.004140997229916898;0.00381;0.00381;0.00381;0.00381;0.00381;0.00381;0.00381;0.00381;0.00381,23.847730611830038;23.771685837661096;23.688092551309822;23.9781467098285;24.18349526567909;23.88136189524264;24.087885545058676;23.349472336595124;22.780320137383054;23.238747461651627;23.126830949984306;23.221458586337317;23.999886402426295;22.363160969633203;22.659623469575706;24.766440249036073;24.890690485655142;21.508327599872963;23.322505976250635;24.10339745485353,4000.0,0.0,200.0,0.0,1.2787614674010728,0.04311612791428701,18.06044142756825,0.0,0.056428837610797554,0.007490617105509893,0.04706493533904784,0.0,0.22724495559173752,0.22724495559173752,0.0,2.313782888574578,0.08483317457809865,1.7767418535683674,0.0,0.05048432959423431,0.007287288965088229,0.0457873869546143,0.0,0.25,0.19766468841307597,0.14824851630980698,0.25,0.0
1,14,0.254,3,0.00825,20,NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;E63;E63;NACA4412,0.0099;0.009837832799044018;0.009660373698133306;0.009381186450203713;0.00901383480819109;0.008571882525031289;0.00806889335366016;0.0075184310470135535;0.006934059358027321;0.0063293420396373125;0.005717842844779377;0.0051131255263893675;0.0045287538374031355;0.003978291530756528;0.00381;0.00381;0.00381;0.00381;0.00381;0.00381,25.155415786084532;25.113049825795834;24.992114266426274;24.801852590220662;24.551508279423803;24.250324816280504;23.907545683035575;23.53241436193382;23.13417433522005;22.722069085139065;22.30534209393568;21.893236843854694;21.494996817140922;21.119865496039168;20.77708636279424;20.47590289965094;20.225558588854085;20.03529691264847;19.91436135327891;19.87199539299021,4000.0,0.0,200.0,0.0,0.9148582914627653,0.025656195157273586,10.746841896687563,0.0,0.040370617415274784,0.00445728184797625,0.02800592781716265,0.0,0.2310937412112013,0.2310937412112013,0.0,1.7987006817586153,0.053650395588543474,1.1236512576210296,0.0,0.039245773018581565,0.0046086444093293025,0.028956966838713218,0.0,0.3,0.2142280448965794,0.14995963142760557,0.3,0.0
1,15,0.254,5,0.00825,20,E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63,0.0099;0.009640283854527186;0.009380567709054374;0.00912085156358156;0.008861135418108745;0.008601419272635932;0.008341703127163118;0.008081986981690303;0.00782227083621749;0.007562554690744676;0.007302838545271861;0.007043122399799048;0.006783406254326234;0.00652369010885342;0.006263973963380606;0.0060042578179077925;0.005744541672434978;0.0054848255269621645;0.005225109381489351;0.004965393236016536,21.642111725853347;21.439779532137248;21.23744733842115;21.03511514470505;20.83278295098895;20.63045075727285;20.42811856355675;20.22578636984065;20.023454176124552;19.821121982408453;19.618789788692354;19.41645759497625;19.21412540126015;19.011793207544052;18.809461013827953;18.607128820111853;18.404796626395754;18.202464432679655;18.000132238963555;17.797800045247456,4000.0,0.0,200.0,0.0,2.3366504618405397,0.05655756296883301,23.69077657704372,0.0,0.10311107491561589,0.009825813891787624,0.06173740947596107,0.0,0.42790723604491543,0.42790723604491543,0.0,4.677273958483018,0.11663844219836939,2.4428698209103668,0.0,0.1020532398647198,0.010019406169396106,0.06295378563021412,0.0,0.4,0.41319818550874665,0.24791891130524799,0.4,0.0
1,16,0.254,2,0.00825,20,E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412,0.0099;0.009589341288815697;0.009278682577631394;0.00896802386644709;0.008657365155262787;0.008346706444078483;0.00803604773289418;0.007725389021709877;0.007414730310525574;0.007104071599341269;0.006793412888156967;0.0064827541769726625;0.00617209546578836;0.005861436754604056;0.005550778043419753;0.005240119332235449;0.0049294606210511455;0.004618801909866842;0.004308143198682539;0.003997484487498235,11.231148981756087;11.14840458651147;11.065660191266852;10.982915796022235;10.900171400777618;10.817427005532998;10.734682610288381;10.651938215043764;10.569193819799146;10.486449424554529;10.403705029309911;10.320960634065294;10.238216238820677;10.15547184357606;10.072727448331442;9.989983053086823;9.907238657842205;9.824494262597588;9.74174986735297;9.659005472108353,4000.0,0.0,200.0,0.0,0.5369847714866934,0.008503692478310506,3.5620183757662756,0.0,0.02369591768453723,0.001477356790124038,0.009282506477169352,0.0,0.313534329340032,0.313534329340032,0.0,0.8663658535923716,0.016531365739332036,0.34623211440327684,0.0,0.018903199396073184,0.0014200675588200062,0.008922547620780246,0.0,0.0,0.2324096518366186,0.2324096518366186,0.0,0.0
1,17,0.254,2,0.00825,20,NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63,0.0099;0.009674904859750196;0.009449809719500393;0.009224714579250589;0.008999619439000786;0.008774524298750981;0.008549429158501178;0.008324334018251374;0.008099238878001569;0.007874143737751766;0.007649048597501961;0.007423953457252158;0.007198858317002354;0.00697376317675255;0.006748668036502746;0.006523572896252942;0.006298477756003139;0.006073382615753334;0.00584828747550353;0.005623192335253727,19.819121481897938;19.752226861275144;19.685332240652347;19.618437620029553;19.55154299940676;19.484648378783966;19.41775375816117;19.350859137538375;19.28396451691558;19.217069896292788;19.15017527566999;19.083280655047197;19.016386034424404;18.94949141380161;18.882596793178813;18.81570217255602;18.748807551933226;18.68191293131043;18.615018310687635;18.54812369006484,4000.0,0.0,200.0,0.0,1.0632600126682463,0.02614300652692184,10.950756966363688,0.0,0.04691924813378271,0.004541856176633337,0.028537323996345433,0.0,0.28415374329162285,0.28415374329162285,0.0,2.130942379986896,0.05387605008862027,1.128377354418968,0.0,0.04649494038045006,0.004628028448138534,0.02907876034655318,0.0,0.45,0.27508867786201496,0.15129877282410825,0.45,0.0
1,18,0.254,4,0.00825,20,E63;E63;E63;E63;E63;E63;E63;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412,0.0099;0.009839272994149058;0.009665924995629094;0.009393205532989408;0.009034364134779293;0.008602650329548047;0.008111313645844966;0.007573603612219346;0.007002769757220487;0.006412061609397682;0.005814728697300228;0.005224020549477422;0.004653186694478563;0.004115476660852943;0.00381;0.00381;0.00381;0.00381;0.00381;0.00381,20.40987875560426;20.308318477577174;20.018410047572583;19.562312071705485;18.962183156090884;18.24018190684378;17.41846693007917;16.519196831912062;15.564530218457449;14.576625695830336;13.57764187014572;12.589737347518607;11.635070734063996;10.735800635896885;9.91408565913228;9.192084409885174;8.591955494270572;8.135857518403476;7.845949088398882;7.744388810371795,4000.0,0.0,200.0,0.0,0.639167189923385,0.01344288731003626,5.630943468832715,0.0,0.028204995603784668,0.002335449088382375,0.014674059397790097,0.0,0.2575602531958836,0.2575602531958836,0.0,0.9509693261345754,0.026072856472578933,0.5460686290157004,0.0,0.02074915893433766,0.0022396950273979965,0.014072418888710272,0.0,0.0,0.16946189294778197,0.16946189294778197,0.0,0.0
1,19,0.254,2,0.00825,20,NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63;E63,0.0099;0.009839284266155861;0.009665968444091684;0.009393299603009825;0.009034524812112641;0.008602891140602493;0.008111645657681733;0.0075740354325527235;0.007003307534417819;0.006412709032479379;0.00581548699593976;0.0052248884940013195;0.004654160595866417;0.004116550370737405;0.00381;0.00381;0.00381;0.00381;0.00381;0.00381,25.937544453374482;25.791527038459595;25.37471369042982;24.71896275435751;23.856132575314987;22.818081498374603;21.63666786860869;20.34375003108959;18.971186330889644;17.55083511308119;16.114554722736564;14.694203504928106;13.321639804728163;12.02872196720906;10.84730833744315;9.809257260502768;8.946427081460246;8.290676145387934;7.873862797358157;7.72784538244327,4000.0,0.0,200.0,0.0,0.5704749475634034,0.009025099937574294,3.780425021572947,0.0,0.02517376304942025,0.0015679415393173345,0.009851667242355219,0.0,0.32348380076489025,0.32348380076489025,0.0,1.0662807308489577,0.018509264095490797,0.38765712070498143,0.0,0.023265133527425493,0.0015899718083849284,0.009990087505273939,0.0,0.1,0.2834190861361844,0.255077177522566,0.1,0.0
1,20,0.254,5,0.00825,20,NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412;NACA4412,0.0099;0.009526095763935939;0.009152191527871875;0.008778287291807813;0.008404383055743751;0.00803047881967969;0.0076565745836156265;0.007282670347551564;0.006908766111487502;0.00653486187542344;0.006160957639359377;0.005787053403295314;0.005413149167231252;0.005039244931167189;0.004665340695103127;0.004291436459039065;0.003917532222975003;0.00354362798691094;0.003169723750846878;0.002795819514782815,15.705627088270274;15.319090356742276;14.932553625214275;14.546016893686277;14.159480162158278;13.77294343063028;13.386406699102281;12.99986996757428;12.613333236046282;12.226796504518283;11.840259772990283;11.453723041462284;11.067186309934286;10.680649578406285;10.294112846878289;9.907576115350288;9.52103938382229;9.134502652294291;8.74796592076629;8.361429189238292,4000.0,0.0,200.0,0.0,0.7390541401989429,0.016087691833904908,6.738796597148289,0.0,0.032612779729461194,0.0027949341805178353,0.01756108937756368,0.0,0.2675902800229526,0.2675902800229526,0.0,1.0214622089758454,0.03112054315940902,0.6517871317688232,0.0,0.02228724012120253,0.0026732984104506467,0.016796829294250047,0.0,0.0,0.15805097933047604,0.15805097933047604,0.0,0.0
